filename,imageID,isTarget,url,comments,type,category
sci144.png,I144,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci144.png,,,
sci145.png,I145,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci145.png,,,
sci146.png,I146,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci146.png,,,
sci147.png,I147,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci147.png,,,
sci148.png,I148,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci148.png,,,
sci149.png,I149,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci149.png,,,
sci150.png,I150,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci150.png,,,
sci151.png,I151,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci151.png,,,
sci152.png,I152,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci152.png,,,
sci153.png,I153,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci153.png,,,
sci154.png,I154,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci154.png,,,
sci155.png,I155,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci155.png,,,
sci156.png,I156,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci156.png,,,
sci157.png,I157,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci157.png,,,
sci158.png,I158,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci158.png,,,
sci159.png,I159,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci159.png,,,
sci160.png,I160,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci160.png,,,
sci161.png,I161,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci161.png,,,
sci162.png,I162,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci162.png,,,
sci163.png,I163,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci163.png,,,
sci164.png,I164,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci164.png,,,
sci165.png,I165,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci165.png,,,
sci166.png,I166,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci166.png,,,
sci167.png,I167,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci167.png,,,
sci168.png,I168,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci168.png,,,
sci169.png,I169,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci169.png,,,
sci170.png,I170,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci170.png,,,
sci171.png,I171,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci171.png,,,
sci172.png,I172,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci172.png,,,
sci173.png,I173,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci173.png,,,
sci174.png,I174,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci174.png,,,
sci175.png,I175,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci175.png,,,
sci176.png,I176,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci176.png,,,
sci177.png,I177,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci177.png,,,
sci178.png,I178,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci178.png,,,
sci179.png,I179,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci179.png,,,
sci180.png,I180,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci180.png,,,
sci181.png,I181,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci181.png,,,
sci182.png,I182,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci182.png,,,
sci183.png,I183,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci183.png,,,
sci184.png,I184,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci184.png,,,
sci185.png,I185,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci185.png,,,
sci186.png,I186,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci186.png,,,
sci187.png,I187,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci187.png,,,
sci188.png,I188,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci188.png,,,
sci189.png,I189,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci189.png,,,
sci190.png,I190,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci190.png,,,
sci191.png,I191,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci191.png,,,
sci192.png,I192,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci192.png,,,
sci193.png,I193,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci193.png,,,
sci194.png,I194,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci194.png,,,
sci195.png,I195,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci195.png,,,
sci196.png,I196,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci196.png,,,
sci197.png,I197,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci197.png,,,
sci198.png,I198,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci198.png,,,
sci199.png,I199,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci199.png,,,
sci200.png,I200,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci200.png,,,
sci201.png,I201,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci201.png,,,
sci202.png,I202,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci202.png,,,
sci203.png,I203,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci203.png,,,
sci204.png,I204,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci204.png,,,
sci205.png,I205,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci205.png,,,
sci206.png,I206,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci206.png,,,
sci207.png,I207,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci207.png,,,
sci208.png,I208,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci208.png,,,
sci209.png,I209,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci209.png,,,
sci210.png,I210,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci210.png,,,
sci211.png,I211,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci211.png,,,
sci212.png,I212,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci212.png,,,
sci213.png,I213,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci213.png,,,
sci214.png,I214,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci214.png,,,
sci215.png,I215,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci215.png,,,
sci216.png,I216,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci216.png,,,
sci217.png,I217,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci217.png,,,
sci218.png,I218,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci218.png,,,
sci219.png,I219,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci219.png,,,
sci220.png,I220,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci220.png,,,
sci221.png,I221,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci221.png,,,
sci222.png,I222,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci222.png,,,
sci223.png,I223,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci223.png,,,
